entropy,MI,std,spatial_freq,SSIM_mri,SSIM_partner,edge_preservation,method,pairing,pair
3.022968618792885,1.9404806822208773,0.1965305507183075,0.14172843098640442,0.9237996402331559,0.7227015782286231,0.589268684387207,dwt,mri_pet,glioma_mri_pet_042.png
3.0220851122521415,2.3452377841825855,0.2600996792316437,0.1565929651260376,0.9548734435146833,0.718651174424812,0.7681999206542969,laplacian,mri_pet,glioma_mri_pet_042.png
4.572761712117108,4.207715419402718,0.1741613894701004,0.058525342494249344,0.8160728624446466,0.5399918727119104,0.45701679587364197,averaging,mri_spect,alzheimers_mri_spect_012.png
4.604543937089533,3.958116493123714,0.17350472509860992,0.05839153751730919,0.813622115858607,0.5407048252939602,0.45533251762390137,densefuse,mri_spect,alzheimers_mri_spect_012.png
4.782406787310892,3.5682563806571617,0.21166281402111053,0.10007036477327347,0.9536834231423894,0.48510098225008186,0.7451039552688599,densefuse_norm,mri_spect,alzheimers_mri_spect_012.png
4.687896830806216,2.2407027868807483,0.18433642387390137,0.10107514262199402,0.8795629806247801,0.47481749407664137,0.603290855884552,dwt,mri_spect,alzheimers_mri_spect_012.png
4.687627708886558,3.527654792677344,0.2372220754623413,0.11519671231508255,0.9794903399602473,0.44570351045561557,0.8531662225723267,laplacian,mri_spect,alzheimers_mri_spect_012.png
4.734867969601526,4.293773283115778,0.18600742518901825,0.06081303209066391,0.8182205819156692,0.5297096763655552,0.4525279998779297,averaging,mri_spect,alzheimers_mri_spect_013.png
4.756675501554074,4.0384854413819875,0.1853019744157791,0.06064673140645027,0.8158378634693362,0.5306025946059949,0.45104122161865234,densefuse,mri_spect,alzheimers_mri_spect_013.png
4.933064179486593,3.647336464997414,0.22401222586631775,0.10244359076023102,0.9559716707201329,0.46987584025023227,0.7268171310424805,densefuse_norm,mri_spect,alzheimers_mri_spect_013.png
4.82222971352593,2.342066570045594,0.19661511480808258,0.10585986077785492,0.8839267762867585,0.46163444367632794,0.6018742322921753,dwt,mri_spect,alzheimers_mri_spect_013.png
4.7980109600658745,3.6435233460096246,0.2527691721916199,0.11979728937149048,0.982528086892344,0.432295772633095,0.8458832502365112,laplacian,mri_spect,alzheimers_mri_spect_013.png
4.8449517635877175,4.374710891326615,0.1963365375995636,0.06101439893245697,0.8200484985791295,0.5281850571572774,0.4496031701564789,averaging,mri_spect,alzheimers_mri_spect_014.png
4.869731742961006,4.127157700388567,0.19561885297298431,0.06082870811223984,0.8181178278623671,0.5288283927777189,0.44821134209632874,densefuse,mri_spect,alzheimers_mri_spect_014.png
5.029778286678054,3.6806580357865903,0.23149162530899048,0.10028263181447983,0.9503702755311895,0.4716626792697979,0.7071682810783386,densefuse_norm,mri_spect,alzheimers_mri_spect_014.png
4.947470233610245,2.4386436680177113,0.20671766996383667,0.10638627409934998,0.8829177265328317,0.4627209216575086,0.5973966121673584,dwt,mri_spect,alzheimers_mri_spect_014.png
4.902513999750228,3.6858358668361673,0.2620275020599365,0.12027967721223831,0.9812980165816173,0.43032831251505754,0.841503381729126,laplacian,mri_spect,alzheimers_mri_spect_014.png
4.930410923264654,4.468000725821103,0.20143535733222961,0.060710981488227844,0.8225486747169346,0.5334063521000664,0.44455862045288086,averaging,mri_spect,alzheimers_mri_spect_015.png
